# ell, 100x100, 100x143, 100x217, 143x143, 143x217, 217x217
 600 8160.066123 5522.939261 3905.063930 5233.540721 3904.114422 3767.092014
 601 8151.675921 5519.837213 3903.194347 5229.831366 3902.159447 3764.941268
 602 8143.308310 5516.742085 3901.328782 5226.130824 3900.208716 3762.795339
 603 8134.963193 5513.653850 3899.467221 5222.439059 3898.262213 3760.654210
 604 8126.640471 5510.572482 3897.609648 5218.756037 3896.319923 3758.517861
 605 8118.340047 5507.497954 3895.756049 5215.081722 3894.381828 3756.386274
 606 8110.061825 5504.430240 3893.906408 5211.416080 3892.447914 3754.259429
 607 8101.805709 5501.369313 3892.060710 5207.759075 3890.518163 3752.137310
 608 8093.571604 5498.315147 3890.218940 5204.110672 3888.592561 3750.019897
 609 8085.359414 5495.267716 3888.381083 5200.470838 3886.671091 3747.907172
 610 8077.169045 5492.226993 3886.547125 5196.839538 3884.753738 3745.799118
 611 8069.000404 5489.192954 3884.717051 5193.216739 3882.840486 3743.695716
 612 8060.853398 5486.165573 3882.890846 5189.602406 3880.931320 3741.596948
 613 8052.727933 5483.144824 3881.068497 5185.996506 3879.026224 3739.502796
 614 8044.623918 5480.130681 3879.249987 5182.399005 3877.125183 3737.413244
 615 8036.541262 5477.123120 3877.435304 5178.809870 3875.228181 3735.328272
 616 8028.479872 5474.122115 3875.624432 5175.229068 3873.335205 3733.247865
 617 8020.439660 5471.127641 3873.817358 5171.656567 3871.446238 3731.172003
 618 8012.420535 5468.139674 3872.014067 5168.092333 3869.561265 3729.100671
 619 8004.422407 5465.158190 3870.214545 5164.536334 3867.680271 3727.033851
 620 7996.445188 5462.183162 3868.418779 5160.988537 3865.803243 3724.971525
 621 7988.488789 5459.214568 3866.626754 5157.448911 3863.930164 3722.913676
 622 7980.553123 5456.252382 3864.838457 5153.917424 3862.061021 3720.860289
 623 7972.638103 5453.296580 3863.053874 5150.394043 3860.195798 3718.811345
 624 7964.743640 5450.347139 3861.272991 5146.878737 3858.334481 3716.766829
 625 7956.869650 5447.404035 3859.495794 5143.371475 3856.477056 3714.726722
 626 7949.016047 5444.467244 3857.722271 5139.872226 3854.623508 3712.691010
 627 7941.182744 5441.536742 3855.952407 5136.380957 3852.773823 3710.659675
 628 7933.369657 5438.612505 3854.186189 5132.897639 3850.927987 3708.632701
 629 7925.576703 5435.694511 3852.423604 5129.422240 3849.085986 3706.610071
 630 7917.803797 5432.782736 3850.664638 5125.954731 3847.247805 3704.591770
 631 7910.050855 5429.877156 3848.909279 5122.495080 3845.413430 3702.577781
 632 7902.317795 5426.977750 3847.157513 5119.043257 3843.582848 3700.568089
 633 7894.604535 5424.084494 3845.409327 5115.599232 3841.756045 3698.562676
 634 7886.910992 5421.197364 3843.664708 5112.162975 3839.933007 3696.561528
 635 7879.237085 5418.316340 3841.923644 5108.734457 3838.113720 3694.564628
 636 7871.582733 5415.441397 3840.186121 5105.313648 3836.298171 3692.571961
 637 7863.947856 5412.572514 3838.452126 5101.900518 3834.486345 3690.583512
 638 7856.332373 5409.709668 3836.721648 5098.495038 3832.678230 3688.599264
 639 7848.736205 5406.852838 3834.994673 5095.097178 3830.873813 3686.619202
 640 7841.159273 5404.002000 3833.271188 5091.706911 3829.073079 3684.643311
 641 7833.601497 5401.157133 3831.551181 5088.324207 3827.276015 3682.671575
 642 7826.062801 5398.318216 3829.834641 5084.949038 3825.482609 3680.703979
 643 7818.543105 5395.485227 3828.121553 5081.581374 3823.692847 3678.740509
 644 7811.042332 5392.658143 3826.411907 5078.221187 3821.906716 3676.781149
 645 7803.560406 5389.836944 3824.705689 5074.868451 3820.124202 3674.825883
 646 7796.097249 5387.021607 3823.002887 5071.523135 3818.345294 3672.874698
 647 7788.652787 5384.212113 3821.303490 5068.185212 3816.569978 3670.927578
 648 7781.226942 5381.408439 3819.607486 5064.854656 3814.798242 3668.984508
 649 7773.819641 5378.610565 3817.914861 5061.531437 3813.030072 3667.045474
 650 7766.430807 5375.818469 3816.225605 5058.215528 3811.265455 3665.110461
 651 7759.060367 5373.032132 3814.539705 5054.906903 3809.504381 3663.179455
 652 7751.708247 5370.251531 3812.857150 5051.605534 3807.746835 3661.252441
 653 7744.374372 5367.476647 3811.177928 5048.311393 3805.992805 3659.329405
 654 7737.058670 5364.707458 3809.502026 5045.024455 3804.242279 3657.410333
 655 7729.761069 5361.943945 3807.829434 5041.744691 3802.495244 3655.495210
 656 7722.481495 5359.186088 3806.160140 5038.472077 3800.751688 3653.584021
 657 7715.219876 5356.433865 3804.494132 5035.206584 3799.011600 3651.676754
 658 7707.976142 5353.687257 3802.831399 5031.948188 3797.274966 3649.773394
 659 7700.750220 5350.946244 3801.171929 5028.696860 3795.541775 3647.873927
 660 7693.542041 5348.210806 3799.515711 5025.452577 3793.812014 3645.978339
 661 7686.351533 5345.480924 3797.862734 5022.215311 3792.085672 3644.086616
 662 7679.178627 5342.756576 3796.212986 5018.985037 3790.362736 3642.198745
 663 7672.023253 5340.037745 3794.566457 5015.761728 3788.643195 3640.314712
 664 7664.885341 5337.324410 3792.923135 5012.545361 3786.927037 3638.434503
 665 7657.764824 5334.616552 3791.283008 5009.335908 3785.214250 3636.558105
 666 7650.661632 5331.914152 3789.646067 5006.133346 3783.504822 3634.685505
 667 7643.575697 5329.217190 3788.012299 5002.937648 3781.798743 3632.816688
 668 7636.506951 5326.525647 3786.381695 4999.748790 3780.095999 3630.951642
 669 7629.455327 5323.839505 3784.754243 4996.566747 3778.396580 3629.090353
 670 7622.420759 5321.158745 3783.129932 4993.391494 3776.700475 3627.232809
 671 7615.403178 5318.483347 3781.508752 4990.223007 3775.007671 3625.378996
 672 7608.402520 5315.813293 3779.890692 4987.061260 3773.318157 3623.528900
 673 7601.418718 5313.148564 3778.275741 4983.906230 3771.631923 3621.682510
 674 7594.451706 5310.489142 3776.663888 4980.757893 3769.948957 3619.839811
 675 7587.501420 5307.835008 3775.055124 4977.616224 3768.269247 3618.000792
 676 7580.567793 5305.186144 3773.449437 4974.481199 3766.592783 3616.165439
 677 7573.650763 5302.542531 3771.846817 4971.352794 3764.919553 3614.333740
 678 7566.750264 5299.904153 3770.247255 4968.230986 3763.249547 3612.505682
 679 7559.866233 5297.270989 3768.650738 4965.115751 3761.582753 3610.681252
 680 7552.998606 5294.643023 3767.057258 4962.007066 3759.919161 3608.860438
 681 7546.147320 5292.020236 3765.466803 4958.904906 3758.258760 3607.043228
 682 7539.312312 5289.402611 3763.879364 4955.809249 3756.601538 3605.229608
 683 7532.493519 5286.790130 3762.294931 4952.720072 3754.947486 3603.419567
 684 7525.690880 5284.182775 3760.713493 4949.637351 3753.296591 3601.613092
 685 7518.904333 5281.580528 3759.135040 4946.561064 3751.648845 3599.810171
 686 7512.133816 5278.983373 3757.559563 4943.491188 3750.004236 3598.010791
 687 7505.379267 5276.391292 3755.987051 4940.427699 3748.362753 3596.214942
 688 7498.640627 5273.804267 3754.417495 4937.370576 3746.724387 3594.422610
 689 7491.917834 5271.222281 3752.850884 4934.319797 3745.089126 3592.633783
 690 7485.210828 5268.645318 3751.287209 4931.275337 3743.456960 3590.848450
 691 7478.519549 5266.073359 3749.726460 4928.237176 3741.827879 3589.066599
 692 7471.843938 5263.506389 3748.168627 4925.205292 3740.201873 3587.288218
 693 7465.183935 5260.944390 3746.613701 4922.179661 3738.578931 3585.513295
 694 7458.539482 5258.387345 3745.061672 4919.160263 3736.959043 3583.741818
 695 7451.910519 5255.835238 3743.512531 4916.147075 3735.342199 3581.973776
 696 7445.296989 5253.288052 3741.966267 4913.140076 3733.728389 3580.209158
 697 7438.698832 5250.745771 3740.422872 4910.139244 3732.117603 3578.447950
 698 7432.115993 5248.208377 3738.882336 4907.144557 3730.509831 3576.690143
 699 7425.548412 5245.675855 3737.344649 4904.155995 3728.905062 3574.935725
 700 7418.996033 5243.148188 3735.809803 4901.173536 3727.303287 3573.184683
 701 7412.458798 5240.625361 3734.277787 4898.197158 3725.704496 3571.437008
 702 7405.936653 5238.107356 3732.748593 4895.226842 3724.108680 3569.692687
 703 7399.429539 5235.594157 3731.222212 4892.262564 3722.515828 3567.951710
 704 7392.937401 5233.085750 3729.698633 4889.304306 3720.925930 3566.214065
 705 7386.460184 5230.582117 3728.177849 4886.352046 3719.338978 3564.479741
 706 7379.997831 5228.083242 3726.659850 4883.405763 3717.754961 3562.748727
 707 7373.550288 5225.589111 3725.144627 4880.465437 3716.173869 3561.021013
 708 7367.117500 5223.099708 3723.632170 4877.531047 3714.595694 3559.296586
 709 7360.699413 5220.615016 3722.122472 4874.602573 3713.020426 3557.575436
 710 7354.295971 5218.135020 3720.615522 4871.679995 3711.448055 3555.857553
 711 7347.907121 5215.659705 3719.111313 4868.763292 3709.878571 3554.142926
 712 7341.532810 5213.189055 3717.609835 4865.852445 3708.311967 3552.431543
 713 7335.172983 5210.723054 3716.111080 4862.947433 3706.748231 3550.723394
 714 7328.827588 5208.261689 3714.615038 4860.048237 3705.187355 3549.018469
 715 7322.496571 5205.804943 3713.121702 4857.154836 3703.629330 3547.316756
 716 7316.179881 5203.352800 3711.631061 4854.267212 3702.074146 3545.618246
 717 7309.877463 5200.905248 3710.143109 4851.385344 3700.521794 3543.922927
 718 7303.589268 5198.462269 3708.657835 4848.509213 3698.972266 3542.230790
 719 7297.315241 5196.023849 3707.175232 4845.638800 3697.425551 3540.541824
 720 7291.055333 5193.589974 3705.695291 4842.774085 3695.881642 3538.856018
 721 7284.809491 5191.160629 3704.218003 4839.915049 3694.340529 3537.173362
 722 7278.577665 5188.735798 3702.743361 4837.061672 3692.802202 3535.493847
 723 7272.359803 5186.315467 3701.271355 4834.213937 3691.266654 3533.817461
 724 7266.155855 5183.899622 3699.801978 4831.371823 3689.733875 3532.144195
 725 7259.965771 5181.488249 3698.335220 4828.535313 3688.203857 3530.474038
 726 7253.789501 5179.081332 3696.871074 4825.704387 3686.676590 3528.806981
 727 7247.626994 5176.678857 3695.409532 4822.879026 3685.152067 3527.143013
 728 7241.478202 5174.280810 3693.950585 4820.059212 3683.630277 3525.482124
 729 7235.343074 5171.887177 3692.494224 4817.244927 3682.111213 3523.824305
 730 7229.221562 5169.497943 3691.040443 4814.436152 3680.594867 3522.169545
 731 7223.113618 5167.113095 3689.589232 4811.632868 3679.081228 3520.517836
 732 7217.019191 5164.732618 3688.140585 4808.835058 3677.570289 3518.869166
 733 7210.938234 5162.356498 3686.694491 4806.042703 3676.062042 3517.223526
 734 7204.870700 5159.984722 3685.250945 4803.255785 3674.556477 3515.580907
 735 7198.816539 5157.617275 3683.809937 4800.474286 3673.053587 3513.941298
 736 7192.775704 5155.254145 3682.371460 4797.698189 3671.553363 3512.304691
 737 7186.748148 5152.895316 3680.935506 4794.927475 3670.055796 3510.671075
 738 7180.733824 5150.540775 3679.502067 4792.162127 3668.560879 3509.040442
 739 7174.732685 5148.190510 3678.071135 4789.402127 3667.068603 3507.412781
 740 7168.744683 5145.844505 3676.642702 4786.647457 3665.578960 3505.788083
 741 7162.769774 5143.502748 3675.216761 4783.898100 3664.091941 3504.166339
 742 7156.807909 5141.165225 3673.793304 4781.154039 3662.607538 3502.547539
 743 7150.859043 5138.831924 3672.372324 4778.415256 3661.125744 3500.931675
 744 7144.923131 5136.502830 3670.953812 4775.681733 3659.646550 3499.318736
 745 7139.000127 5134.177930 3669.537761 4772.953455 3658.169948 3497.708713
 746 7133.089985 5131.857211 3668.124164 4770.230403 3656.695931 3496.101599
 747 7127.192660 5129.540660 3666.713012 4767.512561 3655.224489 3494.497382
 748 7121.308108 5127.228264 3665.304299 4764.799912 3653.755616 3492.896054
 749 7115.436283 5124.920011 3663.898016 4762.092438 3652.289302 3491.297606
 750 7109.577141 5122.615886 3662.494158 4759.390124 3650.825541 3489.702030
 751 7103.730638 5120.315877 3661.092715 4756.692951 3649.364325 3488.109315
 752 7097.896730 5118.019971 3659.693681 4754.000905 3647.905645 3486.519454
 753 7092.075372 5115.728156 3658.297048 4751.313967 3646.449494 3484.932436
 754 7086.266522 5113.440419 3656.902809 4748.632123 3644.995864 3483.348254
 755 7080.470136 5111.156746 3655.510957 4745.955354 3643.544748 3481.766898
 756 7074.686170 5108.877126 3654.121484 4743.283645 3642.096137 3480.188360
 757 7068.914581 5106.601546 3652.734384 4740.616981 3640.650025 3478.612631
 758 7063.155328 5104.329994 3651.349648 4737.955343 3639.206402 3477.039702
 759 7057.408366 5102.062456 3649.967271 4735.298717 3637.765263 3475.469565
 760 7051.673654 5099.798920 3648.587244 4732.647086 3636.326599 3473.902210
 761 7045.951149 5097.539375 3647.209561 4730.000435 3634.890403 3472.337630
 762 7040.240810 5095.283808 3645.834215 4727.358747 3633.456668 3470.775815
 763 7034.542595 5093.032207 3644.461198 4724.722006 3632.025385 3469.216758
 764 7028.856461 5090.784559 3643.090503 4722.090198 3630.596547 3467.660450
 765 7023.182368 5088.540852 3641.722125 4719.463305 3629.170148 3466.106881
 766 7017.520275 5086.301075 3640.356055 4716.841313 3627.746180 3464.556045
 767 7011.870139 5084.065215 3638.992286 4714.224207 3626.324635 3463.007932
 768 7006.231922 5081.833260 3637.630813 4711.611970 3624.905506 3461.462534
 769 7000.605581 5079.605199 3636.271627 4709.004587 3623.488786 3459.919843
 770 6994.991077 5077.381019 3634.914723 4706.402042 3622.074467 3458.379850
 771 6989.388368 5075.160709 3633.560092 4703.804322 3620.662543 3456.842548
 772 6983.797416 5072.944257 3632.207730 4701.211410 3619.253007 3455.307928
 773 6978.218180 5070.731652 3630.857628 4698.623291 3617.845850 3453.775982
 774 6972.650621 5068.522881 3629.509781 4696.039950 3616.441067 3452.246702
 775 6967.094699 5066.317933 3628.164181 4693.461372 3615.038649 3450.720080
 776 6961.550374 5064.116796 3626.820822 4690.887543 3613.638591 3449.196107
 777 6956.017608 5061.919459 3625.479696 4688.318447 3612.240884 3447.674777
 778 6950.496362 5059.725911 3624.140799 4685.754069 3610.845522 3446.156080
 779 6944.986597 5057.536140 3622.804123 4683.194396 3609.452498 3444.640008
 780 6939.488273 5055.350135 3621.469661 4680.639411 3608.061806 3443.126555
 781 6934.001354 5053.167884 3620.137407 4678.089101 3606.673437 3441.615711
 782 6928.525800 5050.989376 3618.807354 4675.543452 3605.287386 3440.107470
 783 6923.061574 5048.814601 3617.479497 4673.002447 3603.903645 3438.601823
 784 6917.608637 5046.643546 3616.153828 4670.466074 3602.522208 3437.098763
 785 6912.166952 5044.476201 3614.830341 4667.934318 3601.143068 3435.598281
 786 6906.736482 5042.312554 3613.509030 4665.407164 3599.766218 3434.100371
 787 6901.317189 5040.152595 3612.189888 4662.884599 3598.391652 3432.605023
 788 6895.909035 5037.996312 3610.872910 4660.366608 3597.019362 3431.112232
 789 6890.511984 5035.843695 3609.558089 4657.853176 3595.649342 3429.621989
 790 6885.126000 5033.694733 3608.245418 4655.344291 3594.281585 3428.134286
 791 6879.751044 5031.549415 3606.934891 4652.839938 3592.916086 3426.649117
 792 6874.387082 5029.407730 3605.626503 4650.340103 3591.552836 3425.166473
 793 6869.034075 5027.269668 3604.320246 4647.844772 3590.191830 3423.686347
 794 6863.691989 5025.135217 3603.016115 4645.353931 3588.833062 3422.208731
 795 6858.360788 5023.004367 3601.714104 4642.867568 3587.476524 3420.733619
 796 6853.040434 5020.877108 3600.414206 4640.385667 3586.122210 3419.261002
 797 6847.730894 5018.753429 3599.116415 4637.908215 3584.770114 3417.790874
 798 6842.432130 5016.633319 3597.820726 4635.435200 3583.420229 3416.323227
 799 6837.144108 5014.516768 3596.527133 4632.966607 3582.072549 3414.858053
 800 6831.866793 5012.403765 3595.235628 4630.502423 3580.727068 3413.395346
 801 6826.600150 5010.294300 3593.946207 4628.042634 3579.383779 3411.935098
 802 6821.344143 5008.188363 3592.658863 4625.587227 3578.042676 3410.477303
 803 6816.098737 5006.085944 3591.373590 4623.136190 3576.703752 3409.021952
 804 6810.863900 5003.987032 3590.090383 4620.689508 3575.367002 3407.569039
 805 6805.639595 5001.891616 3588.809236 4618.247168 3574.032418 3406.118556
 806 6800.425789 4999.799687 3587.530142 4615.809158 3572.699996 3404.670497
 807 6795.222447 4997.711235 3586.253096 4613.375465 3571.369729 3403.224854
 808 6790.029536 4995.626250 3584.978092 4610.946075 3570.041610 3401.781621
 809 6784.847022 4993.544721 3583.705124 4608.520975 3568.715633 3400.340790
 810 6779.674871 4991.466638 3582.434187 4606.100153 3567.391793 3398.902355
 811 6774.513049 4989.391992 3581.165274 4603.683596 3566.070083 3397.466308
 812 6769.361524 4987.320773 3579.898380 4601.271290 3564.750497 3396.032643
 813 6764.220262 4985.252970 3578.633500 4598.863224 3563.433029 3394.601352
 814 6759.089230 4983.188574 3577.370627 4596.459384 3562.117674 3393.172430
 815 6753.968395 4981.127576 3576.109756 4594.059759 3560.804424 3391.745868
 816 6748.857724 4979.069964 3574.850882 4591.664335 3559.493275 3390.321660
 817 6743.757185 4977.015730 3573.593998 4589.273099 3558.184220 3388.899800
 818 6738.666745 4974.964864 3572.339099 4586.886041 3556.877253 3387.480281
 819 6733.586373 4972.917356 3571.086180 4584.503146 3555.572369 3386.063095
 820 6728.516035 4970.873197 3569.835235 4582.124403 3554.269562 3384.648237
 821 6723.455699 4968.832377 3568.586258 4579.749799 3552.968825 3383.235700
 822 6718.405334 4966.794887 3567.339244 4577.379323 3551.670153 3381.825476
 823 6713.364909 4964.760716 3566.094188 4575.012962 3550.373540 3380.417560
 824 6708.334391 4962.729856 3564.851084 4572.650703 3549.078980 3379.011945
 825 6703.313748 4960.702298 3563.609926 4570.292535 3547.786469 3377.608623
 826 6698.302951 4958.678031 3562.370710 4567.938446 3546.495999 3376.207590
 827 6693.301966 4956.657047 3561.133429 4565.588423 3545.207565 3374.808838
 828 6688.310764 4954.639336 3559.898079 4563.242456 3543.921161 3373.412360
 829 6683.329313 4952.624888 3558.664654 4560.900531 3542.636783 3372.018151
 830 6678.357583 4950.613696 3557.433148 4558.562637 3541.354424 3370.626204
 831 6673.395542 4948.605749 3556.203557 4556.228762 3540.074078 3369.236512
 832 6668.443161 4946.601039 3554.975876 4553.898895 3538.795740 3367.849069
 833 6663.500409 4944.599555 3553.750098 4551.573024 3537.519405 3366.463869
 834 6658.567256 4942.601290 3552.526219 4549.251136 3536.245067 3365.080905
 835 6653.643671 4940.606234 3551.304233 4546.933222 3534.972720 3363.700172
 836 6648.729624 4938.614379 3550.084135 4544.619268 3533.702359 3362.321662
 837 6643.825086 4936.625714 3548.865921 4542.309263 3532.433978 3360.945370
 838 6638.930027 4934.640232 3547.649584 4540.003197 3531.167573 3359.571289
 839 6634.044417 4932.657923 3546.435121 4537.701057 3529.903137 3358.199414
 840 6629.168228 4930.678779 3545.222524 4535.402833 3528.640664 3356.829737
 841 6624.301428 4928.702790 3544.011791 4533.108512 3527.380151 3355.462254
 842 6619.443990 4926.729948 3542.802915 4530.818084 3526.121591 3354.096957
 843 6614.595883 4924.760245 3541.595891 4528.531537 3524.864979 3352.733841
 844 6609.757080 4922.793671 3540.390715 4526.248861 3523.610310 3351.372899
 845 6604.927551 4920.830217 3539.187381 4523.970043 3522.357578 3350.014126
 846 6600.107268 4918.869876 3537.985884 4521.695074 3521.106778 3348.657516
 847 6595.296201 4916.912638 3536.786220 4519.423942 3519.857904 3347.303062
 848 6590.494322 4914.958495 3535.588383 4517.156635 3518.610953 3345.950759
 849 6585.701604 4913.007439 3534.392368 4514.893143 3517.365917 3344.600600
 850 6580.918017 4911.059460 3533.198171 4512.633456 3516.122793 3343.252580
 851 6576.143534 4909.114551 3532.005787 4510.377562 3514.881575 3341.906692
 852 6571.378127 4907.172702 3530.815210 4508.125450 3513.642257 3340.562932
 853 6566.621767 4905.233906 3529.626437 4505.877109 3512.404835 3339.221292
 854 6561.874427 4903.298155 3528.439461 4503.632530 3511.169304 3337.881768
 855 6557.136080 4901.365439 3527.254279 4501.391700 3509.935657 3336.544353
 856 6552.406697 4899.435750 3526.070884 4499.154610 3508.703892 3335.209041
 857 6547.686251 4897.509081 3524.889274 4496.921249 3507.474001 3333.875828
 858 6542.974716 4895.585422 3523.709442 4494.691607 3506.245981 3332.544706
 859 6538.272063 4893.664766 3522.531385 4492.465672 3505.019825 3331.215671
 860 6533.578266 4891.747105 3521.355097 4490.243434 3503.795530 3329.888716
 861 6528.893298 4889.832430 3520.180573 4488.024883 3502.573090 3328.563836
 862 6524.217131 4887.920734 3519.007809 4485.810009 3501.352501 3327.241026
 863 6519.549740 4886.012007 3517.836801 4483.598801 3500.133756 3325.920279
 864 6514.891097 4884.106243 3516.667543 4481.391249 3498.916852 3324.601591
 865 6510.241177 4882.203433 3515.500031 4479.187342 3497.701783 3323.284954
 866 6505.599951 4880.303568 3514.334260 4476.987070 3496.488545 3321.970365
 867 6500.967396 4878.406642 3513.170226 4474.790424 3495.277132 3320.657817
 868 6496.343483 4876.512646 3512.007924 4472.597392 3494.067540 3319.347305
 869 6491.728188 4874.621572 3510.847350 4470.407965 3492.859764 3318.038823
 870 6487.121483 4872.733413 3509.688498 4468.222133 3491.653800 3316.732366
 871 6482.523344 4870.848160 3508.531365 4466.039886 3490.449641 3315.427928
 872 6477.933744 4868.965806 3507.375946 4463.861213 3489.247284 3314.125504
 873 6473.352659 4867.086343 3506.222237 4461.686105 3488.046724 3312.825089
 874 6468.780061 4865.209763 3505.070232 4459.514552 3486.847956 3311.526677
 875 6464.215927 4863.336059 3503.919927 4457.346544 3485.650975 3310.230262
 876 6459.660229 4861.465222 3502.771319 4455.182071 3484.455777 3308.935840
 877 6455.112945 4859.597245 3501.624402 4453.021124 3483.262356 3307.643405
 878 6450.574047 4857.732121 3500.479172 4450.863692 3482.070709 3306.352952
 879 6446.043512 4855.869842 3499.335625 4448.709766 3480.880830 3305.064475
 880 6441.521314 4854.010400 3498.193756 4446.559336 3479.692716 3303.777969
 881 6437.007429 4852.153787 3497.053561 4444.412392 3478.506360 3302.493429
 882 6432.501831 4850.299997 3495.915036 4442.268925 3477.321760 3301.210849
 883 6428.004497 4848.449022 3494.778175 4440.128926 3476.138909 3299.930225
 884 6423.515401 4846.600853 3493.642976 4437.992384 3474.957804 3298.651551
 885 6419.034519 4844.755485 3492.509434 4435.859291 3473.778440 3297.374823
 886 6414.561828 4842.912909 3491.377543 4433.729636 3472.600812 3296.100034
 887 6410.097302 4841.073118 3490.247301 4431.603411 3471.424916 3294.827180
 888 6405.640918 4839.236105 3489.118702 4429.480606 3470.250748 3293.556255
 889 6401.192651 4837.401862 3487.991743 4427.361212 3469.078303 3292.287255
 890 6396.752478 4835.570382 3486.866420 4425.245219 3467.907576 3291.020174
 891 6392.320376 4833.741658 3485.742727 4423.132617 3466.738563 3289.755008
 892 6387.896319 4831.915682 3484.620661 4421.023399 3465.571260 3288.491751
 893 6383.480285 4830.092448 3483.500218 4418.917554 3464.405661 3287.230399
 894 6379.072250 4828.271947 3482.381394 4416.815074 3463.241764 3285.970945
 895 6374.672191 4826.454174 3481.264183 4414.715949 3462.079563 3284.713386
 896 6370.280084 4824.639121 3480.148584 4412.620170 3460.919054 3283.457717
 897 6365.895906 4822.826780 3479.034590 4410.527729 3459.760233 3282.203932
 898 6361.519634 4821.017145 3477.922198 4408.438615 3458.603095 3280.952026
 899 6357.151245 4819.210208 3476.811404 4406.352820 3457.447635 3279.701995
 900 6352.790716 4817.405963 3475.702204 4404.270336 3456.293851 3278.453833
 901 6348.438023 4815.604403 3474.594594 4402.191153 3455.141737 3277.207536
 902 6344.093146 4813.805520 3473.488570 4400.115262 3453.991289 3275.963099
 903 6339.756059 4812.009308 3472.384127 4398.042654 3452.842503 3274.720518
 904 6335.426742 4810.215760 3471.281262 4395.973321 3451.695375 3273.479786
 905 6331.105171 4808.424868 3470.179970 4393.907254 3450.549899 3272.240900
 906 6326.791324 4806.636626 3469.080249 4391.844443 3449.406074 3271.003855
 907 6322.485179 4804.851027 3467.982093 4389.784882 3448.263893 3269.768645
 908 6318.186714 4803.068065 3466.885499 4387.728559 3447.123352 3268.535267
 909 6313.895906 4801.287732 3465.790462 4385.675468 3445.984449 3267.303715
 910 6309.612733 4799.510022 3464.696980 4383.625599 3444.847178 3266.073985
 911 6305.337173 4797.734927 3463.605048 4381.578943 3443.711535 3264.846072
 912 6301.069206 4795.962442 3462.514661 4379.535493 3442.577517 3263.619971
 913 6296.808807 4794.192559 3461.425817 4377.495239 3441.445118 3262.395678
 914 6292.555957 4792.425273 3460.338511 4375.458174 3440.314336 3261.173188
 915 6288.310633 4790.660575 3459.252740 4373.424288 3439.185165 3259.952496
 916 6284.072814 4788.898460 3458.168499 4371.393573 3438.057603 3258.733598
 917 6279.842478 4787.138921 3457.085785 4369.366021 3436.931644 3257.516489
 918 6275.619604 4785.381951 3456.004594 4367.341623 3435.807285 3256.301165
 919 6271.404171 4783.627544 3454.924923 4365.320372 3434.684522 3255.087621
 920 6267.196157 4781.875693 3453.846766 4363.302258 3433.563350 3253.875852
 921 6262.995542 4780.126393 3452.770121 4361.287274 3432.443767 3252.665854
 922 6258.802304 4778.379635 3451.694984 4359.275410 3431.325767 3251.457623
 923 6254.616422 4776.635414 3450.621351 4357.266660 3430.209347 3250.251154
 924 6250.437876 4774.893724 3449.549219 4355.261015 3429.094503 3249.046442
 925 6246.266645 4773.154558 3448.478583 4353.258466 3427.981231 3247.843483
 926 6242.102707 4771.417909 3447.409440 4351.259006 3426.869527 3246.642273
 927 6237.946043 4769.683772 3446.341786 4349.262626 3425.759387 3245.442806
 928 6233.796632 4767.952139 3445.275618 4347.269319 3424.650807 3244.245080
 929 6229.654454 4766.223005 3444.210932 4345.279076 3423.543784 3243.049089
 930 6225.519487 4764.496363 3443.147723 4343.291889 3422.438313 3241.854829
 931 6221.391712 4762.772208 3442.085990 4341.307750 3421.334391 3240.662295
 932 6217.271109 4761.050532 3441.025727 4339.326652 3420.232014 3239.471483
 933 6213.157657 4759.331329 3439.966932 4337.348586 3419.131177 3238.282390
 934 6209.051336 4757.614594 3438.909600 4335.373545 3418.031878 3237.095010
 935 6204.952126 4755.900320 3437.853729 4333.401521 3416.934113 3235.909339
 936 6200.860008 4754.188501 3436.799314 4331.432505 3415.837876 3234.725373
 937 6196.774962 4752.479131 3435.746352 4329.466491 3414.743166 3233.543108
 938 6192.696967 4750.772204 3434.694839 4327.503469 3413.649978 3232.362539
 939 6188.626004 4749.067713 3433.644772 4325.543433 3412.558309 3231.183663
 940 6184.562053 4747.365653 3432.596148 4323.586375 3411.468153 3230.006474
 941 6180.505096 4745.666017 3431.548962 4321.632287 3410.379509 3228.830969
 942 6176.455112 4743.968800 3430.503212 4319.681162 3409.292372 3227.657144
 943 6172.412082 4742.273995 3429.458894 4317.732991 3408.206739 3226.484994
 944 6168.375987 4740.581596 3428.416004 4315.787768 3407.122605 3225.314515
 945 6164.346808 4738.891598 3427.374538 4313.845484 3406.039968 3224.145703
 946 6160.324525 4737.203995 3426.334495 4311.906132 3404.958823 3222.978554
 947 6156.309119 4735.518780 3425.295869 4309.969705 3403.879167 3221.813064
 948 6152.300571 4733.835948 3424.258657 4308.036195 3402.800996 3220.649228
 949 6148.298863 4732.155493 3423.222857 4306.105594 3401.724307 3219.487043
 950 6144.303976 4730.477408 3422.188465 4304.177895 3400.649096 3218.326505
 951 6140.315890 4728.801689 3421.155477 4302.253092 3399.575360 3217.167609
 952 6136.334587 4727.128329 3420.123889 4300.331175 3398.503094 3216.010351
 953 6132.360048 4725.457322 3419.093700 4298.412138 3397.432296 3214.854728
 954 6128.392255 4723.788664 3418.064904 4296.495974 3396.362962 3213.700734
 955 6124.431189 4722.122347 3417.037500 4294.582676 3395.295087 3212.548368
 956 6120.476832 4720.458366 3416.011482 4292.672235 3394.228670 3211.397623
 957 6116.529165 4718.796716 3414.986849 4290.764645 3393.163706 3210.248497
