# ell, 100x100, 100x143, 100x217, 143x143, 143x217, 217x217
 737 143.511208 101.695949 70.129456 89.046187 70.246657 60.613177
 738 143.413783 101.642530 70.098908 88.988997 70.216440 60.579059
 739 143.316557 101.589211 70.068415 88.931921 70.186277 60.545007
 740 143.219528 101.535993 70.037977 88.874959 70.156168 60.511020
 741 143.122697 101.482875 70.007593 88.818111 70.126112 60.477098
 742 143.026061 101.429856 69.977263 88.761376 70.096110 60.443241
 743 142.929622 101.376937 69.946988 88.704753 70.066161 60.409448
 744 142.833377 101.324116 69.916766 88.648243 70.036266 60.375720
 745 142.737326 101.271394 69.886599 88.591845 70.006424 60.342057
 746 142.641470 101.218771 69.856485 88.535559 69.976634 60.308457
 747 142.545806 101.166246 69.826424 88.479384 69.946897 60.274921
 748 142.450334 101.113818 69.796417 88.423320 69.917213 60.241449
 749 142.355054 101.061488 69.766463 88.367367 69.887581 60.208040
 750 142.259966 101.009255 69.736562 88.311523 69.858002 60.174694
 751 142.165067 100.957118 69.706713 88.255790 69.828474 60.141412
 752 142.070359 100.905078 69.676917 88.200166 69.798999 60.108192
 753 141.975840 100.853134 69.647174 88.144651 69.769575 60.075035
 754 141.881509 100.801286 69.617483 88.089245 69.740203 60.041940
 755 141.787366 100.749534 69.587844 88.033947 69.710882 60.008907
 756 141.693410 100.697877 69.558258 87.978758 69.681612 59.975937
 757 141.599641 100.646315 69.528723 87.923676 69.652394 59.943028
 758 141.506058 100.594847 69.499239 87.868701 69.623226 59.910181
 759 141.412661 100.543474 69.469807 87.813833 69.594110 59.877395
 760 141.319448 100.492195 69.440427 87.759072 69.565044 59.844670
 761 141.226420 100.441010 69.411098 87.704418 69.536028 59.812007
 762 141.133575 100.389918 69.381819 87.649869 69.507063 59.779404
 763 141.040913 100.338919 69.352592 87.595426 69.478148 59.746862
 764 140.948433 100.288013 69.323415 87.541088 69.449283 59.714380
 765 140.856136 100.237200 69.294289 87.486855 69.420468 59.681959
 766 140.764019 100.186479 69.265213 87.432726 69.391703 59.649598
 767 140.672083 100.135850 69.236188 87.378702 69.362987 59.617296
 768 140.580327 100.085313 69.207213 87.324782 69.334321 59.585054
 769 140.488751 100.034867 69.178287 87.270965 69.305703 59.552872
 770 140.397354 99.984512 69.149412 87.217252 69.277136 59.520749
 771 140.306134 99.934249 69.120586 87.163641 69.248617 59.488685
 772 140.215093 99.884076 69.091810 87.110133 69.220146 59.456680
 773 140.124228 99.833993 69.063083 87.056727 69.191725 59.424734
 774 140.033540 99.784000 69.034405 87.003423 69.163352 59.392846
 775 139.943028 99.734097 69.005776 86.950221 69.135028 59.361017
 776 139.852692 99.684283 68.977196 86.897120 69.106751 59.329245
 777 139.762530 99.634559 68.948665 86.844120 69.078523 59.297532
 778 139.672543 99.584923 68.920183 86.791220 69.050343 59.265877
 779 139.582729 99.535376 68.891749 86.738421 69.022211 59.234279
 780 139.493088 99.485918 68.863363 86.685722 68.994126 59.202739
 781 139.403620 99.436547 68.835026 86.633122 68.966089 59.171256
 782 139.314325 99.387265 68.806736 86.580622 68.938099 59.139831
 783 139.225200 99.338070 68.778495 86.528221 68.910157 59.108462
 784 139.136247 99.288962 68.750301 86.475918 68.882261 59.077150
 785 139.047464 99.239942 68.722155 86.423714 68.854413 59.045894
 786 138.958850 99.191008 68.694056 86.371608 68.826611 59.014695
 787 138.870407 99.142160 68.666005 86.319600 68.798856 58.983553
 788 138.782131 99.093399 68.638001 86.267689 68.771148 58.952466
 789 138.694025 99.044724 68.610044 86.215876 68.743486 58.921435
 790 138.606085 98.996135 68.582133 86.164159 68.715870 58.890460
 791 138.518313 98.947631 68.554270 86.112539 68.688301 58.859541
 792 138.430708 98.899212 68.526453 86.061015 68.660777 58.828676
 793 138.343269 98.850878 68.498683 86.009587 68.633300 58.797867
 794 138.255995 98.802629 68.470959 85.958255 68.605868 58.767114
 795 138.168887 98.754464 68.443282 85.907018 68.578482 58.736415
 796 138.081943 98.706384 68.415650 85.855876 68.551141 58.705770
 797 137.995163 98.658387 68.388064 85.804829 68.523845 58.675181
 798 137.908546 98.610474 68.360525 85.753877 68.496595 58.644645
 799 137.822093 98.562645 68.333031 85.703018 68.469390 58.614164
 800 137.735802 98.514898 68.305582 85.652254 68.442230 58.583737
 801 137.649673 98.467235 68.278179 85.601583 68.415114 58.553364
 802 137.563706 98.419654 68.250821 85.551005 68.388044 58.523044
 803 137.477899 98.372156 68.223509 85.500520 68.361017 58.492778
 804 137.392253 98.324740 68.196241 85.450128 68.334036 58.462566
 805 137.306767 98.277405 68.169018 85.399829 68.307098 58.432407
 806 137.221441 98.230153 68.141840 85.349622 68.280205 58.402301
 807 137.136273 98.182982 68.114707 85.299506 68.253356 58.372247
 808 137.051264 98.135892 68.087618 85.249483 68.226550 58.342247
 809 136.966413 98.088883 68.060574 85.199550 68.199789 58.312299
 810 136.881720 98.041955 68.033574 85.149709 68.173071 58.282404
 811 136.797183 97.995107 68.006618 85.099958 68.146397 58.252560
 812 136.712803 97.948340 67.979706 85.050298 68.119766 58.222769
 813 136.628579 97.901653 67.952838 85.000728 68.093178 58.193030
 814 136.544511 97.855045 67.926014 84.951248 68.066634 58.163343
 815 136.460598 97.808517 67.899233 84.901857 68.040133 58.133708
 816 136.376839 97.762068 67.872496 84.852556 68.013674 58.104124
 817 136.293234 97.715699 67.845802 84.803344 67.987258 58.074591
 818 136.209784 97.669408 67.819151 84.754221 67.960885 58.045110
 819 136.126486 97.623196 67.792544 84.705187 67.934555 58.015679
 820 136.043341 97.577062 67.765979 84.656240 67.908267 57.986300
 821 135.960349 97.531007 67.739458 84.607382 67.882021 57.956971
 822 135.877508 97.485029 67.712979 84.558612 67.855818 57.927693
 823 135.794819 97.439129 67.686543 84.509929 67.829656 57.898466
 824 135.712280 97.393307 67.660149 84.461333 67.803537 57.869288
 825 135.629892 97.347561 67.633798 84.412825 67.777459 57.840161
 826 135.547654 97.301893 67.607489 84.364403 67.751423 57.811084
 827 135.465565 97.256302 67.581222 84.316067 67.725429 57.782057
 828 135.383626 97.210787 67.554998 84.267818 67.699476 57.753079
 829 135.301835 97.165349 67.528815 84.219655 67.673565 57.724151
 830 135.220192 97.119986 67.502674 84.171577 67.647695 57.695273
 831 135.138697 97.074700 67.476575 84.123585 67.621866 57.666444
 832 135.057349 97.029490 67.450517 84.075678 67.596078 57.637664
 833 134.976148 96.984354 67.424501 84.027856 67.570331 57.608933
 834 134.895093 96.939295 67.398526 83.980118 67.544624 57.580251
 835 134.814185 96.894310 67.372592 83.932465 67.518959 57.551617
 836 134.733422 96.849400 67.346700 83.884896 67.493334 57.523032
 837 134.652804 96.804565 67.320848 83.837411 67.467749 57.494496
 838 134.572330 96.759804 67.295038 83.790010 67.442205 57.466008
 839 134.492001 96.715117 67.269268 83.742692 67.416701 57.437568
 840 134.411816 96.670504 67.243539 83.695458 67.391237 57.409176
 841 134.331774 96.625965 67.217850 83.648306 67.365813 57.380832
 842 134.251874 96.581500 67.192202 83.601237 67.340429 57.352536
 843 134.172118 96.537108 67.166594 83.554250 67.315085 57.324287
 844 134.092503 96.492789 67.141026 83.507346 67.289780 57.296086
 845 134.013030 96.448544 67.115499 83.460523 67.264515 57.267932
 846 133.933699 96.404370 67.090011 83.413783 67.239290 57.239825
 847 133.854508 96.360270 67.064563 83.367124 67.214104 57.211766
 848 133.775457 96.316242 67.039155 83.320546 67.188957 57.183753
 849 133.696547 96.272286 67.013787 83.274049 67.163849 57.155787
 850 133.617776 96.228401 66.988458 83.227633 67.138781 57.127868
 851 133.539144 96.184589 66.963169 83.181297 67.113751 57.099995
 852 133.460651 96.140848 66.937919 83.135042 67.088760 57.072169
 853 133.382297 96.097178 66.912708 83.088866 67.063808 57.044389
 854 133.304080 96.053580 66.887537 83.042771 67.038894 57.016655
 855 133.226001 96.010052 66.862404 82.996755 67.014019 56.988967
 856 133.148059 95.966595 66.837311 82.950819 66.989182 56.961325
 857 133.070253 95.923209 66.812256 82.904961 66.964384 56.933729
 858 132.992584 95.879893 66.787240 82.859183 66.939623 56.906179
 859 132.915051 95.836647 66.762262 82.813483 66.914901 56.878673
 860 132.837654 95.793471 66.737323 82.767862 66.890217 56.851214
 861 132.760391 95.750365 66.712422 82.722319 66.865571 56.823799
 862 132.683264 95.707328 66.687560 82.676854 66.840962 56.796430
 863 132.606271 95.664361 66.662736 82.631467 66.816391 56.769105
 864 132.529411 95.621463 66.637950 82.586157 66.791858 56.741826
 865 132.452686 95.578634 66.613202 82.540925 66.767362 56.714591
 866 132.376093 95.535874 66.588491 82.495770 66.742904 56.687401
 867 132.299633 95.493182 66.563819 82.450691 66.718482 56.660255
 868 132.223306 95.450558 66.539184 82.405690 66.694098 56.633154
 869 132.147111 95.408003 66.514587 82.360765 66.669752 56.606096
 870 132.071047 95.365516 66.490027 82.315916 66.645442 56.579083
 871 131.995115 95.323097 66.465504 82.271143 66.621169 56.552114
 872 131.919314 95.280745 66.441019 82.226446 66.596932 56.525189
 873 131.843643 95.238461 66.416571 82.181824 66.572733 56.498308
 874 131.768102 95.196244 66.392160 82.137278 66.548570 56.471470
 875 131.692691 95.154094 66.367786 82.092807 66.524443 56.444675
 876 131.617410 95.112012 66.343449 82.048411 66.500353 56.417924
 877 131.542257 95.069995 66.319149 82.004090 66.476299 56.391217
 878 131.467234 95.028046 66.294885 81.959843 66.452281 56.364552
 879 131.392338 94.986163 66.270658 81.915671 66.428300 56.337931
 880 131.317571 94.944346 66.246468 81.871573 66.404354 56.311352
 881 131.242931 94.902595 66.222313 81.827548 66.380445 56.284816
 882 131.168418 94.860909 66.198195 81.783598 66.356571 56.258323
 883 131.094032 94.819290 66.174114 81.739720 66.332733 56.231872
 884 131.019773 94.777736 66.150068 81.695916 66.308930 56.205464
 885 130.945640 94.736247 66.126058 81.652186 66.285163 56.179098
 886 130.871632 94.694823 66.102085 81.608528 66.261432 56.152775
 887 130.797750 94.653465 66.078147 81.564942 66.237736 56.126493
 888 130.723993 94.612171 66.054245 81.521429 66.214075 56.100253
 889 130.650361 94.570942 66.030378 81.477989 66.190449 56.074056
 890 130.576853 94.529777 66.006547 81.434620 66.166858 56.047900
 891 130.503470 94.488676 65.982752 81.391324 66.143303 56.021785
 892 130.430209 94.447639 65.958991 81.348099 66.119782 55.995712
 893 130.357073 94.406667 65.935266 81.304945 66.096296 55.969681
 894 130.284059 94.365758 65.911577 81.261863 66.072844 55.943691
 895 130.211168 94.324912 65.887922 81.218852 66.049428 55.917742
 896 130.138399 94.284130 65.864302 81.175912 66.026046 55.891834
 897 130.065752 94.243412 65.840717 81.133042 66.002698 55.865967
 898 129.993226 94.202756 65.817167 81.090243 65.979384 55.840141
 899 129.920822 94.162163 65.793652 81.047514 65.956105 55.814355
 900 129.848539 94.121633 65.770171 81.004855 65.932860 55.788611
 901 129.776377 94.081165 65.746725 80.962266 65.909649 55.762906
 902 129.704334 94.040760 65.723313 80.919747 65.886473 55.737243
 903 129.632412 94.000417 65.699936 80.877297 65.863330 55.711619
 904 129.560609 93.960136 65.676593 80.834917 65.840220 55.686036
 905 129.488926 93.919917 65.653284 80.792606 65.817145 55.660493
 906 129.417361 93.879760 65.630009 80.750364 65.794103 55.634989
 907 129.345915 93.839665 65.606768 80.708190 65.771095 55.609526
 908 129.274587 93.799630 65.583561 80.666085 65.748120 55.584103
 909 129.203378 93.759657 65.560388 80.624049 65.725179 55.558719
 910 129.132285 93.719745 65.537248 80.582080 65.702271 55.533374
 911 129.061311 93.679894 65.514143 80.540180 65.679396 55.508069
 912 128.990453 93.640104 65.491071 80.498347 65.656554 55.482804
 913 128.919712 93.600374 65.468032 80.456582 65.633746 55.457577
 914 128.849087 93.560705 65.445027 80.414885 65.610970 55.432390
 915 128.778578 93.521096 65.422055 80.373255 65.588227 55.407242
 916 128.708185 93.481547 65.399116 80.331692 65.565517 55.382133
 917 128.637907 93.442058 65.376210 80.290196 65.542840 55.357062
 918 128.567745 93.402629 65.353338 80.248766 65.520195 55.332031
 919 128.497697 93.363260 65.330498 80.207403 65.497583 55.307038
 920 128.427763 93.323950 65.307692 80.166107 65.475004 55.282083
 921 128.357944 93.284700 65.284918 80.124877 65.452456 55.257167
 922 128.288239 93.245508 65.262177 80.083712 65.429941 55.232289
 923 128.218647 93.206376 65.239468 80.042614 65.407459 55.207450
 924 128.149168 93.167303 65.216792 80.001581 65.385008 55.182648
 925 128.079802 93.128288 65.194149 79.960614 65.362589 55.157885
 926 128.010549 93.089332 65.171538 79.919712 65.340203 55.133159
 927 127.941408 93.050434 65.148959 79.878875 65.317848 55.108472
 928 127.872379 93.011595 65.126412 79.838103 65.295525 55.083822
 929 127.803462 92.972814 65.103898 79.797396 65.273234 55.059210
 930 127.734656 92.934090 65.081416 79.756754 65.250975 55.034635
 931 127.665961 92.895425 65.058965 79.716176 65.228747 55.010097
 932 127.597377 92.856817 65.036547 79.675662 65.206551 54.985597
 933 127.528903 92.818267 65.014161 79.635212 65.184386 54.961135
 934 127.460540 92.779774 64.991806 79.594827 65.162252 54.936709
 935 127.392287 92.741339 64.969483 79.554505 65.140150 54.912320
 936 127.324143 92.702960 64.947191 79.514246 65.118079 54.887969
 937 127.256108 92.664639 64.924931 79.474051 65.096039 54.863654
 938 127.188183 92.626374 64.902703 79.433920 65.074030 54.839376
 939 127.120366 92.588166 64.880505 79.393851 65.052052 54.815134
 940 127.052658 92.550014 64.858339 79.353845 65.030105 54.790929
 941 126.985058 92.511919 64.836205 79.313902 65.008188 54.766761
 942 126.917565 92.473880 64.814101 79.274022 64.986303 54.742629
 943 126.850181 92.435897 64.792029 79.234204 64.964448 54.718533
 944 126.782903 92.397970 64.769987 79.194449 64.942623 54.694474
 945 126.715733 92.360099 64.747977 79.154755 64.920830 54.670451
 946 126.648669 92.322284 64.725997 79.115123 64.899066 54.646463
 947 126.581712 92.284524 64.704048 79.075554 64.877333 54.622512
 948 126.514861 92.246819 64.682129 79.036045 64.855630 54.598596
 949 126.448115 92.209170 64.660241 78.996599 64.833958 54.574716
 950 126.381476 92.171576 64.638384 78.957213 64.812315 54.550872
 951 126.314941 92.134036 64.616557 78.917889 64.790703 54.527063
 952 126.248512 92.096552 64.594761 78.878626 64.769120 54.503290
 953 126.182188 92.059122 64.572995 78.839423 64.747568 54.479552
 954 126.115968 92.021747 64.551259 78.800281 64.726045 54.455849
 955 126.049852 91.984426 64.529553 78.761200 64.704552 54.432182
 956 125.983840 91.947160 64.507877 78.722179 64.683089 54.408550
 957 125.917932 91.909947 64.486232 78.683218 64.661656 54.384952
 958 125.852127 91.872789 64.464616 78.644317 64.640252 54.361390
 959 125.786425 91.835685 64.443030 78.605476 64.618877 54.337862
 960 125.720827 91.798634 64.421474 78.566695 64.597532 54.314369
 961 125.655330 91.761637 64.399947 78.527973 64.576216 54.290911
 962 125.589937 91.724693 64.378451 78.489311 64.554930 54.267488
 963 125.524645 91.687803 64.356983 78.450708 64.533672 54.244099
 964 125.459455 91.650966 64.335546 78.412164 64.512444 54.220744
 965 125.394366 91.614182 64.314137 78.373679 64.491245 54.197424
 966 125.329379 91.577450 64.292759 78.335253 64.470075 54.174138
 967 125.264493 91.540772 64.271409 78.296886 64.448933 54.150886
 968 125.199708 91.504146 64.250089 78.258577 64.427821 54.127668
 969 125.135023 91.467573 64.228797 78.220326 64.406737 54.104484
 970 125.070438 91.431053 64.207535 78.182134 64.385682 54.081334
 971 125.005953 91.394584 64.186302 78.144000 64.364656 54.058217
 972 124.941568 91.358168 64.165098 78.105923 64.343658 54.035135
 973 124.877283 91.321804 64.143922 78.067905 64.322689 54.012086
 974 124.813096 91.285492 64.122776 78.029944 64.301748 53.989070
 975 124.749009 91.249231 64.101658 77.992040 64.280836 53.966089
 976 124.685020 91.213022 64.080569 77.954194 64.259952 53.943140
 977 124.621130 91.176865 64.059508 77.916405 64.239096 53.920225
 978 124.557337 91.140759 64.038476 77.878673 64.218268 53.897343
 979 124.493643 91.104704 64.017472 77.840998 64.197468 53.874494
 980 124.430047 91.068701 63.996497 77.803379 64.176697 53.851678
 981 124.366548 91.032748 63.975550 77.765818 64.155953 53.828895
 982 124.303146 90.996847 63.954632 77.728312 64.135237 53.806145
 983 124.239841 90.960996 63.933741 77.690863 64.114549 53.783428
 984 124.176632 90.925196 63.912879 77.653470 64.093889 53.760744
 985 124.113520 90.889446 63.892045 77.616134 64.073257 53.738092
 986 124.050505 90.853747 63.871238 77.578853 64.052652 53.715473
 987 123.987585 90.818098 63.850460 77.541628 64.032075 53.692886
 988 123.924761 90.782499 63.829709 77.504458 64.011525 53.670332
 989 123.862033 90.746951 63.808987 77.467344 63.991003 53.647810
 990 123.799399 90.711452 63.788292 77.430285 63.970508 53.625320
 991 123.736861 90.676003 63.767624 77.393282 63.950040 53.602863
 992 123.674417 90.640603 63.746985 77.356333 63.929600 53.580437
 993 123.612068 90.605254 63.726372 77.319440 63.909186 53.558044
 994 123.549813 90.569953 63.705788 77.282601 63.888800 53.535683
 995 123.487653 90.534702 63.685230 77.245817 63.868441 53.513353
 996 123.425586 90.499500 63.664700 77.209087 63.848109 53.491055
 997 123.363612 90.464348 63.644198 77.172412 63.827804 53.468789
 998 123.301732 90.429244 63.623722 77.135791 63.807526 53.446555
 999 123.239945 90.394189 63.603274 77.099224 63.787274 53.424352
1000 123.178251 90.359183 63.582852 77.062711 63.767050 53.402180
1001 123.116649 90.324225 63.562458 77.026252 63.746852 53.380040
1002 123.055140 90.289316 63.542091 76.989846 63.726680 53.357932
1003 122.993723 90.254455 63.521751 76.953495 63.706536 53.335854
1004 122.932398 90.219643 63.501437 76.917196 63.686417 53.313808
1005 122.871165 90.184879 63.481150 76.880951 63.666325 53.291793
1006 122.810023 90.150162 63.460890 76.844759 63.646260 53.269808
1007 122.748972 90.115494 63.440657 76.808620 63.626221 53.247855
1008 122.688013 90.080873 63.420450 76.772534 63.606208 53.225933
1009 122.627144 90.046301 63.400269 76.736501 63.586221 53.204041
1010 122.566366 90.011775 63.380116 76.700521 63.566260 53.182181
1011 122.505678 89.977298 63.359988 76.664593 63.546326 53.160350
1012 122.445080 89.942867 63.339887 76.628717 63.526417 53.138551
1013 122.384572 89.908484 63.319812 76.592894 63.506535 53.116782
1014 122.324154 89.874148 63.299764 76.557123 63.486678 53.095043
1015 122.263825 89.839859 63.279741 76.521404 63.466847 53.073335
1016 122.203586 89.805617 63.259745 76.485736 63.447042 53.051657
1017 122.143435 89.771422 63.239774 76.450121 63.427262 53.030009
1018 122.083374 89.737273 63.219830 76.414557 63.407509 53.008391
1019 122.023400 89.703171 63.199912 76.379045 63.387781 52.986804
1020 121.963516 89.669116 63.180019 76.343584 63.368078 52.965246
1021 121.903719 89.635106 63.160152 76.308174 63.348401 52.943719
1022 121.844010 89.601144 63.140311 76.272815 63.328749 52.922221
1023 121.784389 89.567227 63.120496 76.237508 63.309123 52.900753
1024 121.724856 89.533356 63.100706 76.202251 63.289522 52.879315
1025 121.665410 89.499531 63.080942 76.167045 63.269946 52.857906
1026 121.606051 89.465752 63.061204 76.131890 63.250396 52.836527
1027 121.546778 89.432019 63.041491 76.096785 63.230870 52.815178
1028 121.487593 89.398332 63.021803 76.061731 63.211370 52.793858
1029 121.428494 89.364689 63.002140 76.026727 63.191894 52.772567
1030 121.369481 89.331093 62.982503 75.991773 63.172444 52.751306
1031 121.310554 89.297541 62.962891 75.956869 63.153019 52.730073
1032 121.251712 89.264035 62.943305 75.922015 63.133618 52.708870
1033 121.192957 89.230574 62.923743 75.887211 63.114242 52.687697
1034 121.134287 89.197158 62.904206 75.852456 63.094891 52.666552
1035 121.075702 89.163787 62.884695 75.817751 63.075565 52.645436
1036 121.017202 89.130460 62.865208 75.783096 63.056263 52.624349
1037 120.958787 89.097178 62.845747 75.748490 63.036986 52.603291
1038 120.900456 89.063941 62.826310 75.713933 63.017733 52.582261
1039 120.842210 89.030748 62.806898 75.679425 62.998505 52.561261
1040 120.784047 88.997600 62.787510 75.644966 62.979301 52.540288
1041 120.725969 88.964496 62.768147 75.610556 62.960122 52.519345
1042 120.667975 88.931436 62.748809 75.576195 62.940967 52.498430
1043 120.610064 88.898420 62.729496 75.541882 62.921836 52.477543
1044 120.552236 88.865448 62.710207 75.507618 62.902729 52.456685
1045 120.494492 88.832519 62.690942 75.473402 62.883647 52.435855
1046 120.436831 88.799635 62.671702 75.439234 62.864588 52.415053
1047 120.379252 88.766794 62.652486 75.405115 62.845554 52.394280
1048 120.321756 88.733997 62.633294 75.371044 62.826544 52.373534
1049 120.264342 88.701243 62.614127 75.337020 62.807557 52.352817
1050 120.207011 88.668533 62.594984 75.303045 62.788595 52.332127
1051 120.149761 88.635866 62.575864 75.269117 62.769656 52.311466
1052 120.092593 88.603242 62.556769 75.235236 62.750741 52.290832
1053 120.035507 88.570661 62.537698 75.201404 62.731849 52.270226
1054 119.978502 88.538123 62.518651 75.167618 62.712982 52.249648
1055 119.921579 88.505628 62.499628 75.133880 62.694138 52.229097
1056 119.864736 88.473176 62.480629 75.100189 62.675317 52.208574
1057 119.807974 88.440766 62.461653 75.066545 62.656520 52.188079
1058 119.751293 88.408399 62.442702 75.032948 62.637747 52.167611
1059 119.694692 88.376075 62.423774 74.999398 62.618997 52.147170
1060 119.638172 88.343793 62.404869 74.965894 62.600270 52.126757
1061 119.581731 88.311553 62.385988 74.932437 62.581567 52.106371
1062 119.525371 88.279355 62.367131 74.899027 62.562886 52.086012
1063 119.469090 88.247200 62.348297 74.865663 62.544229 52.065680
1064 119.412888 88.215086 62.329487 74.832345 62.525596 52.045376
1065 119.356766 88.183014 62.310700 74.799074 62.506985 52.025098
1066 119.300723 88.150985 62.291937 74.765848 62.488397 52.004847
1067 119.244759 88.118997 62.273196 74.732668 62.469833 51.984624
1068 119.188873 88.087050 62.254479 74.699535 62.451291 51.964427
1069 119.133066 88.055145 62.235785 74.666447 62.432772 51.944257
1070 119.077338 88.023282 62.217114 74.633404 62.414276 51.924113
1071 119.021688 87.991459 62.198467 74.600408 62.395803 51.903997
1072 118.966115 87.959679 62.179842 74.567456 62.377352 51.883907
1073 118.910621 87.927939 62.161241 74.534550 62.358925 51.863843
1074 118.855204 87.896240 62.142662 74.501689 62.340520 51.843806
1075 118.799865 87.864583 62.124106 74.468873 62.322137 51.823795
1076 118.744603 87.832966 62.105573 74.436103 62.303777 51.803811
1077 118.689418 87.801390 62.087063 74.403377 62.285440 51.783853
1078 118.634310 87.769855 62.068575 74.370696 62.267125 51.763921
1079 118.579278 87.738360 62.050111 74.338059 62.248832 51.744016
1080 118.524323 87.706906 62.031668 74.305468 62.230562 51.724136
1081 118.469445 87.675492 62.013249 74.272920 62.212314 51.704283
1082 118.414643 87.644119 61.994852 74.240417 62.194089 51.684456
1083 118.359917 87.612786 61.976477 74.207959 62.175885 51.664654
1084 118.305267 87.581493 61.958125 74.175544 62.157704 51.644879
1085 118.250692 87.550240 61.939796 74.143174 62.139545 51.625129
1086 118.196193 87.519027 61.921488 74.110848 62.121408 51.605405
1087 118.141769 87.487854 61.903203 74.078565 62.103293 51.585707
1088 118.087421 87.456721 61.884941 74.046327 62.085200 51.566034
1089 118.033147 87.425628 61.866700 74.014132 62.067129 51.546387
1090 117.978948 87.394574 61.848482 73.981980 62.049080 51.526766
1091 117.924824 87.363560 61.830285 73.949872 62.031052 51.507170
1092 117.870774 87.332586 61.812111 73.917808 62.013047 51.487600
1093 117.816799 87.301650 61.793959 73.885787 61.995063 51.468055
1094 117.762898 87.270754 61.775829 73.853809 61.977101 51.448535
1095 117.709071 87.239898 61.757720 73.821874 61.959161 51.429040
1096 117.655317 87.209080 61.739634 73.789982 61.941242 51.409571
1097 117.601637 87.178301 61.721569 73.758133 61.923344 51.390127
1098 117.548031 87.147562 61.703527 73.726326 61.905469 51.370708
1099 117.494498 87.116861 61.685505 73.694563 61.887614 51.351314
1100 117.441038 87.086199 61.667506 73.662842 61.869782 51.331945
1101 117.387651 87.055576 61.649528 73.631164 61.851970 51.312601
1102 117.334337 87.024991 61.631572 73.599528 61.834180 51.293282
1103 117.281095 86.994445 61.613638 73.567934 61.816411 51.273987
1104 117.227926 86.963937 61.595725 73.536382 61.798663 51.254718
1105 117.174829 86.933468 61.577833 73.504873 61.780937 51.235473
1106 117.121804 86.903037 61.559963 73.473406 61.763232 51.216253
1107 117.068852 86.872644 61.542114 73.441981 61.745548 51.197057
1108 117.015971 86.842290 61.524286 73.410597 61.727885 51.177886
1109 116.963161 86.811973 61.506480 73.379255 61.710243 51.158740
1110 116.910424 86.781694 61.488695 73.347955 61.692622 51.139618
1111 116.857757 86.751453 61.470932 73.316697 61.675022 51.120520
1112 116.805162 86.721250 61.453189 73.285480 61.657442 51.101447
1113 116.752637 86.691085 61.435467 73.254304 61.639884 51.082397
1114 116.700184 86.660957 61.417767 73.223170 61.622346 51.063373
1115 116.647801 86.630867 61.400088 73.192077 61.604830 51.044372
1116 116.595489 86.600815 61.382429 73.161025 61.587334 51.025395
1117 116.543247 86.570799 61.364792 73.130014 61.569858 51.006443
1118 116.491075 86.540821 61.347175 73.099044 61.552403 50.987515
1119 116.438974 86.510881 61.329579 73.068115 61.534969 50.968610
1120 116.386942 86.480977 61.312004 73.037226 61.517556 50.949730
1121 116.334980 86.451111 61.294450 73.006378 61.500162 50.930873
1122 116.283088 86.421281 61.276917 72.975571 61.482790 50.912040
1123 116.231265 86.391489 61.259404 72.944804 61.465438 50.893231
1124 116.179511 86.361733 61.241912 72.914078 61.448106 50.874446
1125 116.127826 86.332014 61.224440 72.883392 61.430794 50.855684
1126 116.076211 86.302332 61.206989 72.852746 61.413503 50.836946
1127 116.024664 86.272686 61.189558 72.822140 61.396232 50.818232
1128 115.973186 86.243077 61.172148 72.791575 61.378981 50.799541
1129 115.921776 86.213504 61.154758 72.761049 61.361751 50.780873
1130 115.870435 86.183968 61.137389 72.730563 61.344540 50.762229
1131 115.819162 86.154468 61.120040 72.700117 61.327350 50.743608
1132 115.767957 86.125004 61.102711 72.669711 61.310180 50.725011
1133 115.716819 86.095576 61.085403 72.639344 61.293029 50.706437
1134 115.665750 86.066184 61.068115 72.609016 61.275899 50.687886
1135 115.614748 86.036829 61.050847 72.578729 61.258788 50.669358
1136 115.563814 86.007509 61.033599 72.548480 61.241698 50.650853
1137 115.512947 85.978225 61.016371 72.518271 61.224627 50.632372
1138 115.462147 85.948977 60.999163 72.488101 61.207576 50.613913
1139 115.411414 85.919764 60.981975 72.457970 61.190545 50.595478
1140 115.360748 85.890587 60.964807 72.427878 61.173534 50.577065
1141 115.310149 85.861446 60.947660 72.397824 61.156542 50.558675
1142 115.259616 85.832340 60.930531 72.367810 61.139570 50.540308
1143 115.209150 85.803270 60.913423 72.337835 61.122617 50.521964
1144 115.158750 85.774235 60.896335 72.307898 61.105684 50.503642
1145 115.108416 85.745235 60.879266 72.277999 61.088771 50.485343
1146 115.058148 85.716270 60.862217 72.248140 61.071877 50.467067
1147 115.007946 85.687340 60.845188 72.218318 61.055002 50.448814
1148 114.957810 85.658445 60.828178 72.188535 61.038147 50.430583
1149 114.907739 85.629586 60.811188 72.158790 61.021312 50.412374
1150 114.857733 85.600761 60.794218 72.129084 61.004495 50.394188
1151 114.807793 85.571971 60.777267 72.099415 60.987698 50.376024
1152 114.757918 85.543216 60.760336 72.069785 60.970920 50.357883
1153 114.708108 85.514495 60.743423 72.040192 60.954161 50.339763
1154 114.658363 85.485809 60.726531 72.010637 60.937422 50.321667
1155 114.608683 85.457157 60.709658 71.981120 60.920702 50.303592
1156 114.559067 85.428540 60.692804 71.951641 60.904000 50.285539
1157 114.509516 85.399957 60.675969 71.922199 60.887318 50.267509
1158 114.460028 85.371409 60.659154 71.892795 60.870655 50.249501
1159 114.410605 85.342895 60.642357 71.863428 60.854011 50.231514
